id,context,question,references,predictions
5733a32bd058e614000b5f32,他们在当地的竞争对手是华沙波兰人队，其支持者明显较少，但他们设法赢得了 2000 年 Ekstraklasa 锦标赛。他们还夺得了 1946 年的全国冠军以及两次世界冠军。波兰人队的主场位于 Konwiktorska 大街，从老城区向北步行 10 分钟即可到达。由于糟糕的财务状况，波兰人队于 2013 年从该国顶级联赛降级。他们如今在第四联赛（波兰第五梯队）踢球，这是波兰国家足球协会 (PZPN) 架构中级别最低的职业联赛。,谁嬴得了 2000 年 Ekstraklasa 锦标赛？,华沙波兰人队,在2000年，Ekstraklasa冠军是Lech Poznań。
5733a32bd058e614000b5f33,他们在当地的竞争对手是华沙波兰人队，其支持者明显较少，但他们设法赢得了 2000 年 Ekstraklasa 锦标赛。他们还夺得了 1946 年的全国冠军以及两次世界冠军。波兰人队的主场位于 Konwiktorska 大街，从老城区向北步行 10 分钟即可到达。由于糟糕的财务状况，波兰人队于 2013 年从该国顶级联赛降级。他们如今在第四联赛（波兰第五梯队）踢球，这是波兰国家足球协会 (PZPN) 架构中级别最低的职业联赛。,华沙波兰人队在 2000 年之前是什么时候夺得全国冠军的？,1946 年,华沙波兰人队在1946年夺得了全国冠军。
5733a32bd058e614000b5f34,他们在当地的竞争对手是华沙波兰人队，其支持者明显较少，但他们设法赢得了 2000 年 Ekstraklasa 锦标赛。他们还夺得了 1946 年的全国冠军以及两次世界冠军。波兰人队的主场位于 Konwiktorska 大街，从老城区向北步行 10 分钟即可到达。由于糟糕的财务状况，波兰人队于 2013 年从该国顶级联赛降级。他们如今在第四联赛（波兰第五梯队）踢球，这是波兰国家足球协会 (PZPN) 架构中级别最低的职业联赛。,波兰人队赢得过多少次奖杯？,两次,波兰人队赢得过 2000 年的 Ekstraklasa 锦标赛，1946 年的全国冠军以及两次世界冠军。
5733a32bd058e614000b5f35,他们在当地的竞争对手是华沙波兰人队，其支持者明显较少，但他们设法赢得了 2000 年 Ekstraklasa 锦标赛。他们还夺得了 1946 年的全国冠军以及两次世界冠军。波兰人队的主场位于 Konwiktorska 大街，从老城区向北步行 10 分钟即可到达。由于糟糕的财务状况，波兰人队于 2013 年从该国顶级联赛降级。他们如今在第四联赛（波兰第五梯队）踢球，这是波兰国家足球协会 (PZPN) 架构中级别最低的职业联赛。,波兰人队的主场在哪里？,Konwiktorska 大街,波兰人队的主场位于波兰的华沙市，地址是 Konwiktorska 大街。从老城区向北步行大约 10 分钟即可到达。
5733a32bd058e614000b5f36,他们在当地的竞争对手是华沙波兰人队，其支持者明显较少，但他们设法赢得了 2000 年 Ekstraklasa 锦标赛。他们还夺得了 1946 年的全国冠军以及两次世界冠军。波兰人队的主场位于 Konwiktorska 大街，从老城区向北步行 10 分钟即可到达。由于糟糕的财务状况，波兰人队于 2013 年从该国顶级联赛降级。他们如今在第四联赛（波兰第五梯队）踢球，这是波兰国家足球协会 (PZPN) 架构中级别最低的职业联赛。,为什么波兰人队在 2013 年从该国顶级联赛降级？,糟糕的财务状况,波兰人队在 2013 年从该国顶级联赛降级的原因是糟糕的财务状况。这可能包括了许多因素，比如低收入、高支出、管理不善等。这些问题可能导致了队伍的经济状况恶化，从而无法维持在顶级联赛的竞争力。
57338007d058e614000b5bda,"华沙自古以来就是一个多元文化的城市。根据 1901 年的人口普查，711,988 名居民中，天主教徒占 56.2%，犹太人占 35.7%，希腊东正教徒占 5%，新教徒占 2.8%。八年后，在 1909 年有 281,754 名犹太人 (36.9%)、18,189 名新教徒 (2.4%) 和 2,818 名玛利亚派 (0.4%)。这导致该镇各地修建了数百个宗教礼拜场所，其中大部分在 1944 年华沙起义后被摧毁。战争结束后，波兰的新共产主义当局不鼓励建造教堂，只有一小部分教堂得以重建。",自从华沙成为一座城市以来，她一直是一座什么样的城市？,多元文化,自古以来，华沙一直是一个多元文化的城市。这可以从1901年的人口普查数据中看出，当时华沙的居民中，天主教徒占56.2%，犹太人占35.7%，希腊东正教徒占5%，新教徒占2.8%。这表明华沙是一个多元宗教信仰的城市。
57338007d058e614000b5bdb,"华沙自古以来就是一个多元文化的城市。根据 1901 年的人口普查，711,988 名居民中，天主教徒占 56.2%，犹太人占 35.7%，希腊东正教徒占 5%，新教徒占 2.8%。八年后，在 1909 年有 281,754 名犹太人 (36.9%)、18,189 名新教徒 (2.4%) 和 2,818 名玛利亚派 (0.4%)。这导致该镇各地修建了数百个宗教礼拜场所，其中大部分在 1944 年华沙起义后被摧毁。战争结束后，波兰的新共产主义当局不鼓励建造教堂，只有一小部分教堂得以重建。",1901 年华沙的人口是多少？,"711,988","1901 年华沙的人口是 711,988 人。"
57338007d058e614000b5bdc,"华沙自古以来就是一个多元文化的城市。根据 1901 年的人口普查，711,988 名居民中，天主教徒占 56.2%，犹太人占 35.7%，希腊东正教徒占 5%，新教徒占 2.8%。八年后，在 1909 年有 281,754 名犹太人 (36.9%)、18,189 名新教徒 (2.4%) 和 2,818 名玛利亚派 (0.4%)。这导致该镇各地修建了数百个宗教礼拜场所，其中大部分在 1944 年华沙起义后被摧毁。战争结束后，波兰的新共产主义当局不鼓励建造教堂，只有一小部分教堂得以重建。",1901 年华沙居民中天主教徒的比例是多少？,56.2%,1901 年华沙居民中天主教徒的比例是 56.2%。
57338007d058e614000b5bdd,"华沙自古以来就是一个多元文化的城市。根据 1901 年的人口普查，711,988 名居民中，天主教徒占 56.2%，犹太人占 35.7%，希腊东正教徒占 5%，新教徒占 2.8%。八年后，在 1909 年有 281,754 名犹太人 (36.9%)、18,189 名新教徒 (2.4%) 和 2,818 名玛利亚派 (0.4%)。这导致该镇各地修建了数百个宗教礼拜场所，其中大部分在 1944 年华沙起义后被摧毁。战争结束后，波兰的新共产主义当局不鼓励建造教堂，只有一小部分教堂得以重建。",1901 年华沙人口中新教徒的比例是多少？,2.8%,1901 年华沙的人口普查中，新教徒占 2.8%。
57338007d058e614000b5bde,"华沙自古以来就是一个多元文化的城市。根据 1901 年的人口普查，711,988 名居民中，天主教徒占 56.2%，犹太人占 35.7%，希腊东正教徒占 5%，新教徒占 2.8%。八年后，在 1909 年有 281,754 名犹太人 (36.9%)、18,189 名新教徒 (2.4%) 和 2,818 名玛利亚派 (0.4%)。这导致该镇各地修建了数百个宗教礼拜场所，其中大部分在 1944 年华沙起义后被摧毁。战争结束后，波兰的新共产主义当局不鼓励建造教堂，只有一小部分教堂得以重建。",华沙的大部分宗教场所是什么时候被摧毁的？,1944 年,华沙的大部分宗教场所是在1944年华沙起义后被摧毁的。
573380e0d058e614000b5be9,波兰领土划分的基本单位是市镇 (gmina)。一个城市也是一个市镇，但有城市宪章。城市和市镇都由市长管理，但在市镇中，市长是 vogt（波兰语：wójt），而在城市中是 burmistrz。一些较大的城市获得第二级行政区——郡 (county) 或县 (powiat)所享有的权利，即任务和特权。这种权利的一个例子是汽车登记：市镇不能登记汽车，这是县的任务（即，汽车的登记号码取决于它登记所在的县而不是市镇）。在这种情况下，我们说的是都市郡或都市县 (powiat grodzki)。这样的城市例子有卢布林 (Lublin)、克拉科夫 (Kraków)、格但斯克 (Gdańsk)、波兹南 (Poznań)。在华沙，地区还拥有一些县的权利——就像前面提到的汽车登记。例如，沃拉区 (Wola) 有自己的证据，尤尔斯诺夫区 (Ursynów) 也有自己的证据（沃拉区的汽车有另一种类型的登记号码，而尤尔斯诺夫区的汽车则没有）。但是，例如克拉科夫的地区没有县的权利，因此克拉科夫所有地区的登记号码都是同一类型的。,波兰领土划分的基本单位是什么？,市镇,波兰领土划分的基本单位是市镇（gmina）。
573380e0d058e614000b5bea,波兰领土划分的基本单位是市镇 (gmina)。一个城市也是一个市镇，但有城市宪章。城市和市镇都由市长管理，但在市镇中，市长是 vogt（波兰语：wójt），而在城市中是 burmistrz。一些较大的城市获得第二级行政区——郡 (county) 或县 (powiat)所享有的权利，即任务和特权。这种权利的一个例子是汽车登记：市镇不能登记汽车，这是县的任务（即，汽车的登记号码取决于它登记所在的县而不是市镇）。在这种情况下，我们说的是都市郡或都市县 (powiat grodzki)。这样的城市例子有卢布林 (Lublin)、克拉科夫 (Kraków)、格但斯克 (Gdańsk)、波兹南 (Poznań)。在华沙，地区还拥有一些县的权利——就像前面提到的汽车登记。例如，沃拉区 (Wola) 有自己的证据，尤尔斯诺夫区 (Ursynów) 也有自己的证据（沃拉区的汽车有另一种类型的登记号码，而尤尔斯诺夫区的汽车则没有）。但是，例如克拉科夫的地区没有县的权利，因此克拉科夫所有地区的登记号码都是同一类型的。,波兰第二级行政区是什么？,郡 (county) 或县 (powiat),在波兰，第二级行政区被称为郡（county）或县（powiat）。这些区域通常比市镇（gmina）大，并为其辖区内的市镇提供行政服务。一些较大的城市，如卢布林（Lublin）、克拉科夫（Kraków）、格但斯克（Gdańsk）和波兹南（Poznań），拥有郡的权利，这意味着他们可以执行一些县级行政任务，如汽车登记。在华沙，一些地区也拥有郡的权利，例如沃拉区（Wola）和尤尔斯诺夫区（Ursynów）。然而，像克拉科夫这样的城市没有郡的权利，因此其辖区内的所有登记号码都是相同的。
573380e0d058e614000b5beb,波兰领土划分的基本单位是市镇 (gmina)。一个城市也是一个市镇，但有城市宪章。城市和市镇都由市长管理，但在市镇中，市长是 vogt（波兰语：wójt），而在城市中是 burmistrz。一些较大的城市获得第二级行政区——郡 (county) 或县 (powiat)所享有的权利，即任务和特权。这种权利的一个例子是汽车登记：市镇不能登记汽车，这是县的任务（即，汽车的登记号码取决于它登记所在的县而不是市镇）。在这种情况下，我们说的是都市郡或都市县 (powiat grodzki)。这样的城市例子有卢布林 (Lublin)、克拉科夫 (Kraków)、格但斯克 (Gdańsk)、波兹南 (Poznań)。在华沙，地区还拥有一些县的权利——就像前面提到的汽车登记。例如，沃拉区 (Wola) 有自己的证据，尤尔斯诺夫区 (Ursynów) 也有自己的证据（沃拉区的汽车有另一种类型的登记号码，而尤尔斯诺夫区的汽车则没有）。但是，例如克拉科夫的地区没有县的权利，因此克拉科夫所有地区的登记号码都是同一类型的。,在哪些地区，所有汽车的注册号码都是同一类型的？,克拉科夫,在克拉科夫的地区，所有汽车的注册号码都是同一类型的。这是因为克拉科夫的地区没有县的权利，因此所有克拉科夫的地区的注册号码都是相同的。
5733834ed058e614000b5c26,华沙的第一家证券交易所成立于 1817 年，一直营业到第二次世界大战。1991 年 4 月，在战后共产党结束对该国的控制并重新引入自由市场经济之后，交易所得以重建。如今，许多指标显示，华沙证券交易所 (WSE) 是该地区最大的市场，截至 2009 年 8 月 31 日，有 374家上市公司，总资本 1625.84 亿欧元。具有讽刺意味的是，从 1991 年到 2000 年，证券交易所坐落在波兰联合工人党 (PZPR) 的前总部大楼里。,华沙第一家证券交易所是什么时候建立的？,1817 年,华沙的第一家证券交易所成立于 1817 年。
5733834ed058e614000b5c27,华沙的第一家证券交易所成立于 1817 年，一直营业到第二次世界大战。1991 年 4 月，在战后共产党结束对该国的控制并重新引入自由市场经济之后，交易所得以重建。如今，许多指标显示，华沙证券交易所 (WSE) 是该地区最大的市场，截至 2009 年 8 月 31 日，有 374家上市公司，总资本 1625.84 亿欧元。具有讽刺意味的是，从 1991 年到 2000 年，证券交易所坐落在波兰联合工人党 (PZPR) 的前总部大楼里。,华沙证券交易所停止运营的原因是什么？,第二次世界大战,根据上下文，华沙证券交易所并没有停止运营。相反，它在1991年4月，在共产党结束对波兰的控制并重新引入自由市场经济之后，重新开始运营。这表明华沙证券交易所在第二次世界大战后恢复了运营，并发展成为该地区最大的市场之一。
5733834ed058e614000b5c28,华沙的第一家证券交易所成立于 1817 年，一直营业到第二次世界大战。1991 年 4 月，在战后共产党结束对该国的控制并重新引入自由市场经济之后，交易所得以重建。如今，许多指标显示，华沙证券交易所 (WSE) 是该地区最大的市场，截至 2009 年 8 月 31 日，有 374家上市公司，总资本 1625.84 亿欧元。具有讽刺意味的是，从 1991 年到 2000 年，证券交易所坐落在波兰联合工人党 (PZPR) 的前总部大楼里。,华沙证券交易所是什么时候恢复运营的？,1991 年 4 月,华沙证券交易所在1991年4月重新开放，这是战后共产党结束对该国的控制并重新引入自由市场经济之后。
5733834ed058e614000b5c29,华沙的第一家证券交易所成立于 1817 年，一直营业到第二次世界大战。1991 年 4 月，在战后共产党结束对该国的控制并重新引入自由市场经济之后，交易所得以重建。如今，许多指标显示，华沙证券交易所 (WSE) 是该地区最大的市场，截至 2009 年 8 月 31 日，有 374家上市公司，总资本 1625.84 亿欧元。具有讽刺意味的是，从 1991 年到 2000 年，证券交易所坐落在波兰联合工人党 (PZPR) 的前总部大楼里。,2009 年 8 月，有多少家公司在华沙证券交易所上市？,374,2009 年 8 月，有 374 家公司在华沙证券交易所上市。
5733834ed058e614000b5c2a,华沙的第一家证券交易所成立于 1817 年，一直营业到第二次世界大战。1991 年 4 月，在战后共产党结束对该国的控制并重新引入自由市场经济之后，交易所得以重建。如今，许多指标显示，华沙证券交易所 (WSE) 是该地区最大的市场，截至 2009 年 8 月 31 日，有 374家上市公司，总资本 1625.84 亿欧元。具有讽刺意味的是，从 1991 年到 2000 年，证券交易所坐落在波兰联合工人党 (PZPR) 的前总部大楼里。,在 2000 年以前，华沙证券交易所所在的大楼是什么组织的前总部？,波兰联合工人党,在2000年以前，华沙证券交易所所在的大楼是波兰联合工人党（PZPR）的前总部。
56dde1d966d3e219004dad8d,在罗洛 大军到来之前，它的人口与皮卡第 (Picardy) 或法兰西岛 (Île-de-France) 没有差别，都被视为“法兰克人”。早期的维京定居者在 880 年代已经开始抵达，东部的殖民地（Roumois 和 Pays de Caux）分布在低塞纳河谷周围，西部的殖民地位于科唐坦半岛，他们被传统的 pagii 所分隔，那里的人口保持不变，几乎没有外国定居者。罗洛的部队突袭诺曼底并最终在大西洋沿岸部分地区定居下来，其中包括丹麦人、挪威人、诺斯人、奥克尼维京人（可能是瑞典人）以及盎格鲁–丹麦人（来自诺斯控制下的英属丹麦区）。,谁的到来给了原维京定居者一个共同的身份？,罗洛,罗洛的大军到来给了原维京定居者一个共同的身份。在罗洛的大军到来之前，罗洛的人口与皮卡第或法兰西岛没有差别，都被视为“法兰克人”。
56de0daecffd8e1900b4b595,"欧特维尔的坦克雷德 (Tancred of Hauteville) 和德伦戈特 (Drengot) 家族的后裔是抵达地中海的两个最著名的诺曼家族。1030 年，拉努夫·德伦戈特 (Rainulf Drengot) 从那不勒斯公爵塞尔吉乌斯四世 (Sergius IV) 手中接过南部第一个诺曼人据点阿韦尔萨 (Aversa) 郡。欧特维尔家族宣布萨勒诺王子盖马尔四世 (Guaimar IV) 为“阿普利亚和卡拉布里亚公爵”，从而获得了王子地位。他随即在首都梅尔菲 (Melfi) 将伯爵头衔授予他们当选的领导人铁壁威廉 (William Iron Arm)。此后，德伦戈特家族获得了卡普阿 (Capua) 公国，国王亨利三世于 1047 年正式册封欧特维尔领袖卓戈 (Drogo)为“意大利公爵和主人，以及所有阿普利亚和卡拉布里亚的诺曼伯爵”(""dux et magister Italiae comesque Normannorum totius Apuliae et Calabriae"")。",亨利三世册封的领袖叫什么名字？,卓戈 (Drogo),亨利三世册封的领袖叫卓戈 (Drogo)。
56de0daecffd8e1900b4b596,"欧特维尔的坦克雷德 (Tancred of Hauteville) 和德伦戈特 (Drengot) 家族的后裔是抵达地中海的两个最著名的诺曼家族。1030 年，拉努夫·德伦戈特 (Rainulf Drengot) 从那不勒斯公爵塞尔吉乌斯四世 (Sergius IV) 手中接过南部第一个诺曼人据点阿韦尔萨 (Aversa) 郡。欧特维尔家族宣布萨勒诺王子盖马尔四世 (Guaimar IV) 为“阿普利亚和卡拉布里亚公爵”，从而获得了王子地位。他随即在首都梅尔菲 (Melfi) 将伯爵头衔授予他们当选的领导人铁壁威廉 (William Iron Arm)。此后，德伦戈特家族获得了卡普阿 (Capua) 公国，国王亨利三世于 1047 年正式册封欧特维尔领袖卓戈 (Drogo)为“意大利公爵和主人，以及所有阿普利亚和卡拉布里亚的诺曼伯爵”(""dux et magister Italiae comesque Normannorum totius Apuliae et Calabriae"")。",谁是梅尔菲伯爵？,铁壁威廉 (William Iron Arm),梅尔菲伯爵是铁壁威廉（William Iron Arm）。他被萨勒诺王子盖马尔四世（Guaimar IV）授予伯爵头衔，并成为了首位梅尔菲伯爵。
