id,references,context,question,predictions
57339c16d058e614000b5ec8,โมมุส,ใกล้ๆ กันนั้นซัมเมอร์เธียเตอร์ซึ่งอยู่ใน ออกรุดซาสกี (แซ็กซอนการ์เดน) เปิดดำเนินการตั้งแต่ปี 1870 ถึง และในระหว่างสงคราม นอกจากนี้อาคารโรงละครยังประกอบด้วย โมมุส ซึ่งเป็นโรงละครคาบาเรต์แห่งแรกของวอร์ซอว์ และเมโลดรัมของเลออน สคิลเลอร์ อีกด้วย  โรงละครเพลง วอยเชคโบกุสลาฟสกี (1922–26) คือตัวอย่างที่ดีที่สุดของ “โรงละครที่เป็นอนุสรณ์แบบโปแลนด์” ตั้งแต่กลางยุค 1930 อาคารเกรทเธียเตอร์เป็นที่ตั้งของสถาบันศิลปะการละครอูปาตี  ซึ่งเป็นสถาบันสอนศิลปะการละครของรัฐแห่งแรก โดยมีสองแผนก คือแผนกการแสดงและแผนกกำกับเวที,โรงละครคาบาเรต์แห่งแรกของวอร์ซอว์คือที่ไหน,โมมุส ซึ่งเป็นโรงละครคาบาเรต์แห่งแรกของวอร์ซอว์
57339c16d058e614000b5ec9,วอยเชคโบกุสลาฟสกี,ใกล้ๆ กันนั้นซัมเมอร์เธียเตอร์ซึ่งอยู่ใน ออกรุดซาสกี (แซ็กซอนการ์เดน) เปิดดำเนินการตั้งแต่ปี 1870 ถึง และในระหว่างสงคราม นอกจากนี้อาคารโรงละครยังประกอบด้วย โมมุส ซึ่งเป็นโรงละครคาบาเรต์แห่งแรกของวอร์ซอว์ และเมโลดรัมของเลออน สคิลเลอร์ อีกด้วย  โรงละครเพลง วอยเชคโบกุสลาฟสกี (1922–26) คือตัวอย่างที่ดีที่สุดของ “โรงละครที่เป็นอนุสรณ์แบบโปแลนด์” ตั้งแต่กลางยุค 1930 อาคารเกรทเธียเตอร์เป็นที่ตั้งของสถาบันศิลปะการละครอูปาตี  ซึ่งเป็นสถาบันสอนศิลปะการละครของรัฐแห่งแรก โดยมีสองแผนก คือแผนกการแสดงและแผนกกำกับเวที,ตัวอย่างที่ดีที่สุดของ “โรงละครที่เป็นอนุสรณ์แบบโปแลนด์” คือโรงละครใด,วอยเชคโบกุสลาฟสกี
5733a32bd058e614000b5f32,โปโลเนียวอร์ซอว์,โปโลเนียวอร์ซอว์ ซึ่งเป็นคู่แข่งในท้องถิ่นของพวกเขามีผู้สนับสนุนน้อยกว่าอย่างเห็นได้ชัด แต่กระนั้นพวกเขาก็เอาชนะในการแข่งขันเอ็กซตราคลาซาแชมเปียนชิปในปี 2000 ได้สำเร็จ นอกจากนั้นพวกเขายังเป็นแชมป์ของประเทศในปี 1946 และได้รับถ้วยรางวัล สองครั้ง อีกด้วย  สถานที่ทำการของโปโลเนียตั้งอยู่ที่ ถนนคอนวิคตอร์สกา ซึ่งใช้เวลาเดินจากโอลด์ทาวน์เป็นเวลา 10 นาที โดยเดินไปทางทิศเหนือ   โปโลเนียลดระดับดิวิชั่นในการแข่งขันในประเทศในปี 2013 เนื่องจาก สถานะทางการเงินเข้าขั้นวิกฤต  ตอนนี้พวกเขาเล่นอยู่ในลีกที่ 4 (เทียร์ 5 ในโปแลนด์) ซึ่งเป็นลีกระดับอาชีพที่ต่ำที่สุดในประเทศของโครงสร้างสมาพันธ์ฟุตบอลโปแลนด์,ใครชนะในการแข่งขันเอ็กซตราคลาซาแชมเปียนชิปปี 2000,โปโลเนียวอร์ซอว์
5733a32bd058e614000b5f33,1946,โปโลเนียวอร์ซอว์ ซึ่งเป็นคู่แข่งในท้องถิ่นของพวกเขามีผู้สนับสนุนน้อยกว่าอย่างเห็นได้ชัด แต่กระนั้นพวกเขาก็เอาชนะในการแข่งขันเอ็กซตราคลาซาแชมเปียนชิปในปี 2000 ได้สำเร็จ นอกจากนั้นพวกเขายังเป็นแชมป์ของประเทศในปี 1946 และได้รับถ้วยรางวัล สองครั้ง อีกด้วย  สถานที่ทำการของโปโลเนียตั้งอยู่ที่ ถนนคอนวิคตอร์สกา ซึ่งใช้เวลาเดินจากโอลด์ทาวน์เป็นเวลา 10 นาที โดยเดินไปทางทิศเหนือ   โปโลเนียลดระดับดิวิชั่นในการแข่งขันในประเทศในปี 2013 เนื่องจาก สถานะทางการเงินเข้าขั้นวิกฤต  ตอนนี้พวกเขาเล่นอยู่ในลีกที่ 4 (เทียร์ 5 ในโปแลนด์) ซึ่งเป็นลีกระดับอาชีพที่ต่ำที่สุดในประเทศของโครงสร้างสมาพันธ์ฟุตบอลโปแลนด์,ก่อนหน้าปี 2000 โปโลเนียวอร์ซอว์เป็นแชมป์ระดับประเทศในปีใด,1946
5733a32bd058e614000b5f34,สองครั้ง,โปโลเนียวอร์ซอว์ ซึ่งเป็นคู่แข่งในท้องถิ่นของพวกเขามีผู้สนับสนุนน้อยกว่าอย่างเห็นได้ชัด แต่กระนั้นพวกเขาก็เอาชนะในการแข่งขันเอ็กซตราคลาซาแชมเปียนชิปในปี 2000 ได้สำเร็จ นอกจากนั้นพวกเขายังเป็นแชมป์ของประเทศในปี 1946 และได้รับถ้วยรางวัล สองครั้ง อีกด้วย  สถานที่ทำการของโปโลเนียตั้งอยู่ที่ ถนนคอนวิคตอร์สกา ซึ่งใช้เวลาเดินจากโอลด์ทาวน์เป็นเวลา 10 นาที โดยเดินไปทางทิศเหนือ   โปโลเนียลดระดับดิวิชั่นในการแข่งขันในประเทศในปี 2013 เนื่องจาก สถานะทางการเงินเข้าขั้นวิกฤต  ตอนนี้พวกเขาเล่นอยู่ในลีกที่ 4 (เทียร์ 5 ในโปแลนด์) ซึ่งเป็นลีกระดับอาชีพที่ต่ำที่สุดในประเทศของโครงสร้างสมาพันธ์ฟุตบอลโปแลนด์,โปโลเนียได้ถ้วยรางวัลกี่ครั้ง,โปโลเนียได้ถ้วยรางวัล 2 ครั้ง
5733a32bd058e614000b5f35,ถนนคอนวิคตอร์สกา,โปโลเนียวอร์ซอว์ ซึ่งเป็นคู่แข่งในท้องถิ่นของพวกเขามีผู้สนับสนุนน้อยกว่าอย่างเห็นได้ชัด แต่กระนั้นพวกเขาก็เอาชนะในการแข่งขันเอ็กซตราคลาซาแชมเปียนชิปในปี 2000 ได้สำเร็จ นอกจากนั้นพวกเขายังเป็นแชมป์ของประเทศในปี 1946 และได้รับถ้วยรางวัล สองครั้ง อีกด้วย  สถานที่ทำการของโปโลเนียตั้งอยู่ที่ ถนนคอนวิคตอร์สกา ซึ่งใช้เวลาเดินจากโอลด์ทาวน์เป็นเวลา 10 นาที โดยเดินไปทางทิศเหนือ   โปโลเนียลดระดับดิวิชั่นในการแข่งขันในประเทศในปี 2013 เนื่องจาก สถานะทางการเงินเข้าขั้นวิกฤต  ตอนนี้พวกเขาเล่นอยู่ในลีกที่ 4 (เทียร์ 5 ในโปแลนด์) ซึ่งเป็นลีกระดับอาชีพที่ต่ำที่สุดในประเทศของโครงสร้างสมาพันธ์ฟุตบอลโปแลนด์,ที่ทำการของโปโลเนียตั้งอยู่ที่ใด,ถนนคอนวิคตอร์สกา ซึ่งใช้เวลาเดินจากโอลด์ทาวน์เป็นเวลา 10 นาที โดยเดินไปทางทิศเหนือ
5733a32bd058e614000b5f36,สถานะทางการเงินเข้าขั้นวิกฤต,โปโลเนียวอร์ซอว์ ซึ่งเป็นคู่แข่งในท้องถิ่นของพวกเขามีผู้สนับสนุนน้อยกว่าอย่างเห็นได้ชัด แต่กระนั้นพวกเขาก็เอาชนะในการแข่งขันเอ็กซตราคลาซาแชมเปียนชิปในปี 2000 ได้สำเร็จ นอกจากนั้นพวกเขายังเป็นแชมป์ของประเทศในปี 1946 และได้รับถ้วยรางวัล สองครั้ง อีกด้วย  สถานที่ทำการของโปโลเนียตั้งอยู่ที่ ถนนคอนวิคตอร์สกา ซึ่งใช้เวลาเดินจากโอลด์ทาวน์เป็นเวลา 10 นาที โดยเดินไปทางทิศเหนือ   โปโลเนียลดระดับดิวิชั่นในการแข่งขันในประเทศในปี 2013 เนื่องจาก สถานะทางการเงินเข้าขั้นวิกฤต  ตอนนี้พวกเขาเล่นอยู่ในลีกที่ 4 (เทียร์ 5 ในโปแลนด์) ซึ่งเป็นลีกระดับอาชีพที่ต่ำที่สุดในประเทศของโครงสร้างสมาพันธ์ฟุตบอลโปแลนด์,เหตุใดโปโลเนียจึงลดระดับดิวิชั่นในการแข่งขันในประเทศในปี 2013,โปโลเนียลดระดับดิวิชั่นในการแข่งขันในประเทศในปี 2013 เนื่องจากสถานะทางการเงินเข้าขั้นวิกฤต
57338007d058e614000b5bda,วัฒนธรรมหลากหลาย,"วอร์ซอว์คือเมืองที่มี วัฒนธรรมหลากหลาย มาตลอดเวลาที่ดำรงอยู่  จากการสำรวจสำมะโนประชากรในปี 1901 ในจำนวนผู้อยู่อาศัย 711,988 คน มีผู้เป็นชาวคาทอลิก 56.2% ชาวยิว 35.7% ชาวคริสต์นิกายกรีกออร์โธด็อกซ์ 5% และชาวโปรเตสแตนต์ 2.8% แปดปีต่อมา ในปี 1909   มีชาวยิว 281,754 คน(36.9%) ชาวโปรเตสแตนต์ 18,189 คน (2.4%) และมาเรียไวต์ 2,818 คน (0.4%) ทำให้มีการก่อสร้างสถานที่สักการะทางศาสนาหลายร้อยแห่งทั่วเมือง สถานที่เหล่านั้นส่วนมากถูกทำลายโดยเป็นผลพวงจากการจลาจลในวอร์ซอว์ในปี 1944 ภายหลังสงคราม เจ้าหน้าที่ปกครองฝ่ายคอมมิวนิสต์ของโปแลนด์ไม่สนับสนุนให้มีการสร้างโบสถ์ และมีเพียงจำนวนน้อยที่ได้รับการบูรณะ",วอร์ซอว์เป็นเมืองแบบใดนับตั้งแต่ที่มีการดำรงอยู่,วอร์ซอว์เป็นเมืองที่มีวัฒนธรรมหลากหลายตลอดเวลาที่ดำรงอยู่
57338007d058e614000b5bdb,"711,988","วอร์ซอว์คือเมืองที่มี วัฒนธรรมหลากหลาย มาตลอดเวลาที่ดำรงอยู่  จากการสำรวจสำมะโนประชากรในปี 1901 ในจำนวนผู้อยู่อาศัย 711,988 คน มีผู้เป็นชาวคาทอลิก 56.2% ชาวยิว 35.7% ชาวคริสต์นิกายกรีกออร์โธด็อกซ์ 5% และชาวโปรเตสแตนต์ 2.8% แปดปีต่อมา ในปี 1909   มีชาวยิว 281,754 คน(36.9%) ชาวโปรเตสแตนต์ 18,189 คน (2.4%) และมาเรียไวต์ 2,818 คน (0.4%) ทำให้มีการก่อสร้างสถานที่สักการะทางศาสนาหลายร้อยแห่งทั่วเมือง สถานที่เหล่านั้นส่วนมากถูกทำลายโดยเป็นผลพวงจากการจลาจลในวอร์ซอว์ในปี 1944 ภายหลังสงคราม เจ้าหน้าที่ปกครองฝ่ายคอมมิวนิสต์ของโปแลนด์ไม่สนับสนุนให้มีการสร้างโบสถ์ และมีเพียงจำนวนน้อยที่ได้รับการบูรณะ",จำนวนประชากรของวอร์ซอว์ในปี 1901 มีเท่าไร,"จำนวนประชากรของวอร์ซอว์ในปี 1901 มี 711,988 คน"
57338007d058e614000b5bdc,56.2%,"วอร์ซอว์คือเมืองที่มี วัฒนธรรมหลากหลาย มาตลอดเวลาที่ดำรงอยู่  จากการสำรวจสำมะโนประชากรในปี 1901 ในจำนวนผู้อยู่อาศัย 711,988 คน มีผู้เป็นชาวคาทอลิก 56.2% ชาวยิว 35.7% ชาวคริสต์นิกายกรีกออร์โธด็อกซ์ 5% และชาวโปรเตสแตนต์ 2.8% แปดปีต่อมา ในปี 1909   มีชาวยิว 281,754 คน(36.9%) ชาวโปรเตสแตนต์ 18,189 คน (2.4%) และมาเรียไวต์ 2,818 คน (0.4%) ทำให้มีการก่อสร้างสถานที่สักการะทางศาสนาหลายร้อยแห่งทั่วเมือง สถานที่เหล่านั้นส่วนมากถูกทำลายโดยเป็นผลพวงจากการจลาจลในวอร์ซอว์ในปี 1944 ภายหลังสงคราม เจ้าหน้าที่ปกครองฝ่ายคอมมิวนิสต์ของโปแลนด์ไม่สนับสนุนให้มีการสร้างโบสถ์ และมีเพียงจำนวนน้อยที่ได้รับการบูรณะ",จากจำนวนผู้อยู่อาศัยในวอร์ซอว์ในปี 1901 มีชาวคาทอลิกกี่เปอร์เซ็นต์,56.2% ของจำนวนผู้อยู่อาศัยในวอร์ซอว์ในปี 1901 เป็นชาวคาทอลิก
57338007d058e614000b5bdd,2.8%,"วอร์ซอว์คือเมืองที่มี วัฒนธรรมหลากหลาย มาตลอดเวลาที่ดำรงอยู่  จากการสำรวจสำมะโนประชากรในปี 1901 ในจำนวนผู้อยู่อาศัย 711,988 คน มีผู้เป็นชาวคาทอลิก 56.2% ชาวยิว 35.7% ชาวคริสต์นิกายกรีกออร์โธด็อกซ์ 5% และชาวโปรเตสแตนต์ 2.8% แปดปีต่อมา ในปี 1909   มีชาวยิว 281,754 คน(36.9%) ชาวโปรเตสแตนต์ 18,189 คน (2.4%) และมาเรียไวต์ 2,818 คน (0.4%) ทำให้มีการก่อสร้างสถานที่สักการะทางศาสนาหลายร้อยแห่งทั่วเมือง สถานที่เหล่านั้นส่วนมากถูกทำลายโดยเป็นผลพวงจากการจลาจลในวอร์ซอว์ในปี 1944 ภายหลังสงคราม เจ้าหน้าที่ปกครองฝ่ายคอมมิวนิสต์ของโปแลนด์ไม่สนับสนุนให้มีการสร้างโบสถ์ และมีเพียงจำนวนน้อยที่ได้รับการบูรณะ",จากจำนวนผู้อยู่อาศัยในวอร์ซอว์ในปี 1901 มีชาวโปรเตสแตนต์กี่เปอร์เซ็นต์,2.8%
57338007d058e614000b5bde,1944,"วอร์ซอว์คือเมืองที่มี วัฒนธรรมหลากหลาย มาตลอดเวลาที่ดำรงอยู่  จากการสำรวจสำมะโนประชากรในปี 1901 ในจำนวนผู้อยู่อาศัย 711,988 คน มีผู้เป็นชาวคาทอลิก 56.2% ชาวยิว 35.7% ชาวคริสต์นิกายกรีกออร์โธด็อกซ์ 5% และชาวโปรเตสแตนต์ 2.8% แปดปีต่อมา ในปี 1909   มีชาวยิว 281,754 คน(36.9%) ชาวโปรเตสแตนต์ 18,189 คน (2.4%) และมาเรียไวต์ 2,818 คน (0.4%) ทำให้มีการก่อสร้างสถานที่สักการะทางศาสนาหลายร้อยแห่งทั่วเมือง สถานที่เหล่านั้นส่วนมากถูกทำลายโดยเป็นผลพวงจากการจลาจลในวอร์ซอว์ในปี 1944 ภายหลังสงคราม เจ้าหน้าที่ปกครองฝ่ายคอมมิวนิสต์ของโปแลนด์ไม่สนับสนุนให้มีการสร้างโบสถ์ และมีเพียงจำนวนน้อยที่ได้รับการบูรณะ",สถานที่สักการะทางศาสนาส่วนใหญ่ในวอร์ซอว์ถูกทำลายเมื่อใด,สถานที่สักการะทางศาสนาส่วนใหญ่ในวอร์ซอว์ถูกทำลายในปี 1944 จากการจลาจลในวอร์ซอว์
573380e0d058e614000b5be9,เทศบาล,"หน่วยพื้นฐานในการแบ่งเขตแดนในโปแลนด์คือ เทศบาล (กมินา) เมืองก็เป็นเทศบาลด้วยเช่นกัน ทว่ามีตราตั้งให้เป็นเมือง ทั้งเมืองและเทศบาลปกครองโดยนายกเทศมนตรี ทว่าในเทศบาล นายกเทศมนตรีเรียกว่าโวกต์ ( วอยต์ในภาษาโปแลนด์) ส่วนในเมืองเรียกว่าเบอร์มิสตร์  ในเมืองใหญ่ ๆ บางเมืองมีความรับผิดชอบและอำนาจพิเศษ ซึ่งเป็นอำนาจของหน่วยระดับที่สองของการแบ่งเขตแดน ซึ่งก็คือ มณฑล หรือโปเวียต   ตัวอย่างของอำนาจพิเศษดังกล่าว เช่น การจดทะเบียนรถยนต์ กมินาไม่สามารถจดทะเบียนรถยนต์ได้ เรื่องนี้เป็นงานของโปเวียต (เช่น เลขทะเบียนขึ้นอยู่กับว่ารถยนต์คันนั้นจดทะเบียนที่โปเวียตใด)  ในกรณีนี้เราหมายถึงมณฆลเมือง หรือโปเวียตกรอดสกี  ตัวอย่างของเมืองเหล่านี้ ได้แก่ ลูบลิน, กรากุฟ, กดังสก์ และปอสนัน  อำเภอในวอร์ซอว์มีอำนาจพิเศษบางอย่างที่โปเวียตมี เช่น การจดทะเบียนรถยนต์ ดังที่ได้กล่าวไปแล้ว  ตัวอย่างเช่น ในอำเภอโวลา มีหลักฐานการจดทะเบียนของตัวเอง ส่วนในอำเภออูร์ซีนุคก็มีหลักฐานการจดทะเบียนของตัวเอง (และรถยนต์จากโวลามีรูปแบบหมายเลขทะเบียนต่างจากของอูร์ซีนุค)  ทว่าในอำเภอ กรากุฟ ไม่มีอำนาจพิเศษของโปเวียต ดังนั้นหมายเลขทะเบียนในกรากุฟจึงเป็นประเภทเดียวกันกับของทุกอำเภอ",หน่วยพื้นฐานในการแบ่งเขตแดนในโปแลนด์คืออะไร,เทศบาล (กมินา)
573380e0d058e614000b5bea,มณฑล หรือโปเวียต,"หน่วยพื้นฐานในการแบ่งเขตแดนในโปแลนด์คือ เทศบาล (กมินา) เมืองก็เป็นเทศบาลด้วยเช่นกัน ทว่ามีตราตั้งให้เป็นเมือง ทั้งเมืองและเทศบาลปกครองโดยนายกเทศมนตรี ทว่าในเทศบาล นายกเทศมนตรีเรียกว่าโวกต์ ( วอยต์ในภาษาโปแลนด์) ส่วนในเมืองเรียกว่าเบอร์มิสตร์  ในเมืองใหญ่ ๆ บางเมืองมีความรับผิดชอบและอำนาจพิเศษ ซึ่งเป็นอำนาจของหน่วยระดับที่สองของการแบ่งเขตแดน ซึ่งก็คือ มณฑล หรือโปเวียต   ตัวอย่างของอำนาจพิเศษดังกล่าว เช่น การจดทะเบียนรถยนต์ กมินาไม่สามารถจดทะเบียนรถยนต์ได้ เรื่องนี้เป็นงานของโปเวียต (เช่น เลขทะเบียนขึ้นอยู่กับว่ารถยนต์คันนั้นจดทะเบียนที่โปเวียตใด)  ในกรณีนี้เราหมายถึงมณฆลเมือง หรือโปเวียตกรอดสกี  ตัวอย่างของเมืองเหล่านี้ ได้แก่ ลูบลิน, กรากุฟ, กดังสก์ และปอสนัน  อำเภอในวอร์ซอว์มีอำนาจพิเศษบางอย่างที่โปเวียตมี เช่น การจดทะเบียนรถยนต์ ดังที่ได้กล่าวไปแล้ว  ตัวอย่างเช่น ในอำเภอโวลา มีหลักฐานการจดทะเบียนของตัวเอง ส่วนในอำเภออูร์ซีนุคก็มีหลักฐานการจดทะเบียนของตัวเอง (และรถยนต์จากโวลามีรูปแบบหมายเลขทะเบียนต่างจากของอูร์ซีนุค)  ทว่าในอำเภอ กรากุฟ ไม่มีอำนาจพิเศษของโปเวียต ดังนั้นหมายเลขทะเบียนในกรากุฟจึงเป็นประเภทเดียวกันกับของทุกอำเภอ",ระดับที่สองของการแบ่งเขตแดนในโปแลนด์เรียกว่าอะไร,ระดับที่สองของการแบ่งเขตแดนในโปแลนด์เรียกว่า มณฑล หรือโปเวียต
573380e0d058e614000b5beb,กรากุฟ,"หน่วยพื้นฐานในการแบ่งเขตแดนในโปแลนด์คือ เทศบาล (กมินา) เมืองก็เป็นเทศบาลด้วยเช่นกัน ทว่ามีตราตั้งให้เป็นเมือง ทั้งเมืองและเทศบาลปกครองโดยนายกเทศมนตรี ทว่าในเทศบาล นายกเทศมนตรีเรียกว่าโวกต์ ( วอยต์ในภาษาโปแลนด์) ส่วนในเมืองเรียกว่าเบอร์มิสตร์  ในเมืองใหญ่ ๆ บางเมืองมีความรับผิดชอบและอำนาจพิเศษ ซึ่งเป็นอำนาจของหน่วยระดับที่สองของการแบ่งเขตแดน ซึ่งก็คือ มณฑล หรือโปเวียต   ตัวอย่างของอำนาจพิเศษดังกล่าว เช่น การจดทะเบียนรถยนต์ กมินาไม่สามารถจดทะเบียนรถยนต์ได้ เรื่องนี้เป็นงานของโปเวียต (เช่น เลขทะเบียนขึ้นอยู่กับว่ารถยนต์คันนั้นจดทะเบียนที่โปเวียตใด)  ในกรณีนี้เราหมายถึงมณฆลเมือง หรือโปเวียตกรอดสกี  ตัวอย่างของเมืองเหล่านี้ ได้แก่ ลูบลิน, กรากุฟ, กดังสก์ และปอสนัน  อำเภอในวอร์ซอว์มีอำนาจพิเศษบางอย่างที่โปเวียตมี เช่น การจดทะเบียนรถยนต์ ดังที่ได้กล่าวไปแล้ว  ตัวอย่างเช่น ในอำเภอโวลา มีหลักฐานการจดทะเบียนของตัวเอง ส่วนในอำเภออูร์ซีนุคก็มีหลักฐานการจดทะเบียนของตัวเอง (และรถยนต์จากโวลามีรูปแบบหมายเลขทะเบียนต่างจากของอูร์ซีนุค)  ทว่าในอำเภอ กรากุฟ ไม่มีอำนาจพิเศษของโปเวียต ดังนั้นหมายเลขทะเบียนในกรากุฟจึงเป็นประเภทเดียวกันกับของทุกอำเภอ",ในอำเภอใดบ้างที่หมายเลขทะเบียนรถยนต์เป็นประเภทเดียวกัน,ในอำเภอ กรากุฟ ไม่มีอำนาจพิเศษของโปเวียต ดังนั้นหมายเลขทะเบียนในกรากุฟจึงเป็นประเภทเดียวกันกับของทุกอำเภอ
5733834ed058e614000b5c26,1817,"ตลาดหลักทรัพย์แห่งแรกของวอร์ซอว์ก่อตั้งขึ้นในปี 1817 โดยทำการซื้อขายหลักทรัพย์เรื่อยมาจนถึง สงครามโลกครั้งที่สอง และได้รับการก่อตั้งขึ้นใหม่ใน เดือนเมษายน ปี 1991 หลังจากที่การปกครองของคอมมิวนิสต์ภายหลังสงครามสิ้นสุดลง และมีการใช้ระบบเศรษฐกิจแบบตลาดเสรีอีกครั้ง เมื่อดูจากตัวชี้วัดมากมายแล้ว ปัจจุบันตลาดหลักทรัพย์วอร์ซอว์ (WSE) คือตลาดที่ใหญ่ที่สุดในภูมิภาค โดยมีบริษัทอยู่ในรายชื่อ 374 แห่ง และมีทุนรวมทั้งสิ้น 162,584 ล้านยูโร ณ วันที่ 31 สิงหาคม 2009 ตั้งแต่ปี 1991 จนถึงปี 2000 ตลาดหลักทรัพย์ตั้งอยู่ในอาคารซึ่งก่อนหน้านี้เป็นสำนักงานใหญ่ของ สหพรรคแรงงานโปแลนด์ (PZPR) ซึ่งเป็นเรื่องที่ย้อนแย้งน่าขัน",ตลาดหลักทรัพย์แห่งแรกของวอร์ซอว์ได้รับการก่อตั้งขึ้นในปีใด,1817
5733834ed058e614000b5c27,สงครามโลกครั้งที่สอง,"ตลาดหลักทรัพย์แห่งแรกของวอร์ซอว์ก่อตั้งขึ้นในปี 1817 โดยทำการซื้อขายหลักทรัพย์เรื่อยมาจนถึง สงครามโลกครั้งที่สอง และได้รับการก่อตั้งขึ้นใหม่ใน เดือนเมษายน ปี 1991 หลังจากที่การปกครองของคอมมิวนิสต์ภายหลังสงครามสิ้นสุดลง และมีการใช้ระบบเศรษฐกิจแบบตลาดเสรีอีกครั้ง เมื่อดูจากตัวชี้วัดมากมายแล้ว ปัจจุบันตลาดหลักทรัพย์วอร์ซอว์ (WSE) คือตลาดที่ใหญ่ที่สุดในภูมิภาค โดยมีบริษัทอยู่ในรายชื่อ 374 แห่ง และมีทุนรวมทั้งสิ้น 162,584 ล้านยูโร ณ วันที่ 31 สิงหาคม 2009 ตั้งแต่ปี 1991 จนถึงปี 2000 ตลาดหลักทรัพย์ตั้งอยู่ในอาคารซึ่งก่อนหน้านี้เป็นสำนักงานใหญ่ของ สหพรรคแรงงานโปแลนด์ (PZPR) ซึ่งเป็นเรื่องที่ย้อนแย้งน่าขัน",ตลาดหลักทรัพย์วอร์ซอว์หยุดทำการเพราะเหตุใด,ตลาดหลักทรัพย์วอร์ซอว์หยุดทำการเพราะสงครามโลกครั้งที่สอง และได้รับการก่อตั้งขึ้นใหม่ในเดือนเมษายน ปี 1991 หลังจากที่การปกครองของคอมมิวนิสต์ภายหลังสงครามสิ้นสุดลง และมีการใช้ระบบเศรษฐกิจแบบตลาดเสรีอีกครั้ง
5733834ed058e614000b5c28,เดือนเมษายน ปี 1991,"ตลาดหลักทรัพย์แห่งแรกของวอร์ซอว์ก่อตั้งขึ้นในปี 1817 โดยทำการซื้อขายหลักทรัพย์เรื่อยมาจนถึง สงครามโลกครั้งที่สอง และได้รับการก่อตั้งขึ้นใหม่ใน เดือนเมษายน ปี 1991 หลังจากที่การปกครองของคอมมิวนิสต์ภายหลังสงครามสิ้นสุดลง และมีการใช้ระบบเศรษฐกิจแบบตลาดเสรีอีกครั้ง เมื่อดูจากตัวชี้วัดมากมายแล้ว ปัจจุบันตลาดหลักทรัพย์วอร์ซอว์ (WSE) คือตลาดที่ใหญ่ที่สุดในภูมิภาค โดยมีบริษัทอยู่ในรายชื่อ 374 แห่ง และมีทุนรวมทั้งสิ้น 162,584 ล้านยูโร ณ วันที่ 31 สิงหาคม 2009 ตั้งแต่ปี 1991 จนถึงปี 2000 ตลาดหลักทรัพย์ตั้งอยู่ในอาคารซึ่งก่อนหน้านี้เป็นสำนักงานใหญ่ของ สหพรรคแรงงานโปแลนด์ (PZPR) ซึ่งเป็นเรื่องที่ย้อนแย้งน่าขัน",ตลาดหลักทรัพย์วอร์ซอว์กลับมาดำเนินการอีกครั้งเมื่อใด,ตลาดหลักทรัพย์วอร์ซอว์กลับมาดำเนินการอีกครั้งเมื่อเดือนเมษายน ปี 1991 หลังจากที่การปกครองของคอมมิวนิสต์ภายหลังสงครามสิ้นสุดลง และมีการใช้ระบบเศรษฐกิจแบบตลาดเสรีอีกครั้ง
5733834ed058e614000b5c29,374,"ตลาดหลักทรัพย์แห่งแรกของวอร์ซอว์ก่อตั้งขึ้นในปี 1817 โดยทำการซื้อขายหลักทรัพย์เรื่อยมาจนถึง สงครามโลกครั้งที่สอง และได้รับการก่อตั้งขึ้นใหม่ใน เดือนเมษายน ปี 1991 หลังจากที่การปกครองของคอมมิวนิสต์ภายหลังสงครามสิ้นสุดลง และมีการใช้ระบบเศรษฐกิจแบบตลาดเสรีอีกครั้ง เมื่อดูจากตัวชี้วัดมากมายแล้ว ปัจจุบันตลาดหลักทรัพย์วอร์ซอว์ (WSE) คือตลาดที่ใหญ่ที่สุดในภูมิภาค โดยมีบริษัทอยู่ในรายชื่อ 374 แห่ง และมีทุนรวมทั้งสิ้น 162,584 ล้านยูโร ณ วันที่ 31 สิงหาคม 2009 ตั้งแต่ปี 1991 จนถึงปี 2000 ตลาดหลักทรัพย์ตั้งอยู่ในอาคารซึ่งก่อนหน้านี้เป็นสำนักงานใหญ่ของ สหพรรคแรงงานโปแลนด์ (PZPR) ซึ่งเป็นเรื่องที่ย้อนแย้งน่าขัน",มีกี่บริษัทที่อยู่ในรายชื่อของตลาดหลักทรัพย์วอร์ซอว์ในเดือนสิงหาคม ปี 2009,"374 บริษัท

(คำตอบนี้มาจากข้อมูลที่ระบุไว้ในบริบทว่า ""มีบริษัทอยู่ในรายชื่อ 374 แห่ง และมีทุนรวมทั้งสิ้น 162,584 ล้านยูโร ณ วันที่ 31 สิงหาคม 2009"")"
